ra,dec,rMeanPSFMag
149.97750070,45.27440317,-999.000
150.01212435,45.27188285,-999.000
150.10713851,45.42486797,-999.000
150.10842904,45.42494383,-999.000
150.11522261,45.42586943,-999.000
150.11640168,45.43128038,-999.000
150.13440223,45.43122967,-999.000
150.13884997,45.43080317,-999.000
150.13955166,45.43147527,-999.000
150.14610153,45.42872331,-999.000
150.15305419,45.42844328,-999.000
150.15387280,45.43262202,-999.000
150.15445247,45.42997796,-999.000
149.95615082,44.54385339,-999.000
149.95956789,44.54868130,-999.000
149.96010488,44.54595500,-999.000
149.96773902,44.54229828,-999.000
149.97209136,44.54143226,-999.000
149.98112916,44.54277666,-999.000
149.99698271,44.54421003,-999.000
150.00258740,44.54461660,-999.000
150.01137155,44.54329999,-999.000
150.46212335,44.71183936,-999.000
150.50090383,44.71429014,-999.000
150.50174737,44.71229341,-999.000
150.51524759,44.71138421,-999.000
150.52215919,44.70966376,-999.000
150.79935238,44.86578636,-999.000
149.19670809,44.87273511,-999.000
149.20395306,44.87036006,-999.000
149.20866344,44.87435300,-999.000
149.21386234,44.87318276,-999.000
149.21654947,44.87048818,-999.000
149.21996615,44.87431596,-999.000
149.23529658,44.87051363,-999.000
149.23686873,44.86799236,-999.000
149.24343976,44.86891737,-999.000
149.24350521,44.86616021,-999.000
149.24428090,44.87124877,-999.000
150.28002807,44.81185966,-999.000
150.30730135,44.81034822,-999.000
150.31775389,44.80859528,-999.000
150.31860783,44.81160146,-999.000
150.32073723,44.81191671,-999.000
150.38805233,44.94901947,-999.000
150.38972202,44.94816849,-999.000
150.39267764,44.94359596,-999.000
150.42541694,44.94725385,-999.000
150.42913389,44.94645074,-999.000
150.43077114,44.94183415,-999.000
150.43764647,44.94597445,-999.000
150.44272076,44.94838422,-999.000
150.44638778,44.94922385,-999.000
150.45208237,44.94347100,-999.000
150.47244157,44.94309485,-999.000
150.48346336,44.94149108,-999.000
150.56282789,45.08403808,-999.000
150.57140688,45.08892873,-999.000
150.57463202,45.08301929,-999.000
150.58545947,45.08836463,-999.000
150.60338838,45.08868889,-999.000
150.60411423,45.08501225,-999.000
150.60405500,45.08423673,-999.000
150.60520502,45.08516746,-999.000
150.60601117,45.08531688,-999.000
150.60619242,45.08342691,-999.000
149.83298817,45.23329894,-999.000
149.83575420,45.23398394,-999.000
149.83958765,45.23518538,-999.000
149.84820544,45.23802812,-999.000
149.85106878,45.23883459,-999.000
149.85865424,45.23888489,-999.000
149.85934005,45.23428603,-999.000
149.86015004,45.23803664,-999.000
149.86158281,45.23724042,-999.000
149.86292032,45.24017884,-999.000
149.86417899,45.23592608,-999.000
149.86512583,45.23549894,-999.000
150.15510482,45.39493564,-999.000
150.16290322,45.39325162,-999.000
150.16518740,45.39370203,-999.000
150.18194908,45.39196849,-999.000
150.19763608,45.39383661,-999.000
150.04240065,44.49716555,-999.000
150.04805106,44.49323975,-999.000
150.06831140,44.49821643,-999.000
150.06862033,44.49646138,-999.000
150.06888376,44.49684741,-999.000
150.06966447,44.49598511,-999.000
150.06998329,44.49541754,-999.000
150.07118920,44.49463315,-999.000
150.07460476,44.49484660,-999.000
150.07605182,44.49826799,-999.000
150.07614889,44.49933068,-999.000
150.07778968,44.49714620,-999.000
150.07900197,44.49863579,-999.000
149.83723926,44.67910564,-999.000
149.83745780,44.68111602,-999.000
149.84118758,44.68222572,-999.000
149.84175639,44.68069639,-999.000
149.86101149,44.67618212,-999.000
149.86525839,44.67876084,-999.000
149.86916150,44.67973059,-999.000
149.88921544,44.67650195,-999.000
149.89032190,44.67702766,-999.000
149.37573208,44.83945423,-999.000
149.38094321,44.83699267,-999.000
149.38556342,44.83651584,-999.000
149.38547004,44.83693663,-999.000
149.38927051,44.83427271,-999.000
149.40742876,44.83832366,-999.000
150.38973061,45.18605887,-999.000
150.39085160,45.18424962,-999.000
150.39512331,45.18448681,-999.000
150.39735668,45.18782865,-999.000
150.41462240,45.18312050,-999.000
150.41731973,45.18343998,-999.000
150.41809006,45.18490868,-999.000
150.42179379,45.18624237,-999.000
150.43381985,45.18609733,-999.000
150.43407511,45.18908027,-999.000
150.43577567,45.18483948,-999.000
150.43653902,45.18386979,-999.000
150.43904823,45.18959039,-999.000
150.05299695,45.30665722,-999.000
150.07151547,45.30619072,-999.000
150.07376107,45.30720765,-999.000
150.07704318,45.30032095,-999.000
150.10391458,45.30360991,-999.000
150.05659417,45.46789665,-999.000
150.09126898,45.46980242,-999.000
150.09289606,45.47205185,-999.000
150.09627980,45.46909321,-999.000
150.09945173,45.47363765,-999.000
150.19236482,44.57976406,-999.000
150.41227126,44.57862447,-999.000
150.41666072,44.57944260,-999.000
150.39720500,44.58189491,-999.000
150.39237557,44.58196015,-999.000
150.38806037,44.58004078,-999.000
149.41933517,44.74277308,-999.000
149.44247769,44.74442486,-999.000
149.46874963,44.74650588,-999.000
149.47016460,44.74365911,-999.000
149.53801703,44.88663116,-999.000
149.53820350,44.89126418,-999.000
149.53856021,44.88722888,-999.000
149.53907956,44.88827535,-999.000
149.53883495,44.88308274,-999.000
149.53880748,44.88540829,-999.000
149.53913076,44.88855952,-999.000
149.53942532,44.88434971,-999.000
149.53979348,44.88948479,-999.000
149.53981694,44.89084851,-999.000
149.53991076,44.89059287,-999.000
149.54036100,44.89039626,-999.000
149.54077797,44.88921104,-999.000
149.54297651,44.88515841,-999.000
149.54409895,44.88563595,-999.000
149.54474497,44.88381825,-999.000
150.68472384,45.02017977,-999.000
150.68833704,45.02303001,-999.000
150.69628392,45.02137313,-999.000
150.71341601,45.02218405,-999.000
150.71384060,45.02327732,-999.000
150.71711127,45.02422200,-999.000
150.71849274,45.02227655,-999.000
150.72075992,45.01643085,-999.000
149.49733805,45.16922802,-999.000
149.50047239,45.17056298,-999.000
149.50234420,45.16966650,-999.000
149.50425800,45.17138997,-999.000
149.50639424,45.17004736,-999.000
149.50861189,45.17401203,-999.000
149.52065564,45.16830573,-999.000
149.54359139,45.16967819,14.989
150.50624854,44.66314835,-999.000
150.51430306,44.66395273,-999.000
150.52276109,44.66072862,-999.000
150.52929503,44.66540967,-999.000
150.52955647,44.66035296,-999.000
150.53760329,44.66040215,-999.000
150.53881498,44.66097543,-999.000
150.54052313,44.66327217,-999.000
150.54095849,44.66061582,-999.000
150.54548932,44.66173485,-999.000
150.56785046,44.81981500,-999.000
150.58470132,44.81988740,-999.000
150.58943114,44.81983118,-999.000
150.58946150,44.82036697,-999.000
150.60365486,44.82439601,-999.000
150.60712366,44.82283771,-999.000
150.61065257,44.82159694,-999.000
150.61122216,44.82152162,-999.000
150.61563929,44.81872839,-999.000
150.61626767,44.81973353,-999.000
150.61966967,44.82025287,-999.000
150.63180472,44.82421514,-999.000
150.52904587,44.95053183,-999.000
150.53849009,44.95288578,-999.000
150.53876897,44.94973296,-999.000
150.55892464,44.95202586,-999.000
150.56003369,44.95749035,-999.000
150.56157543,44.95025769,-999.000
150.56369439,44.95516736,-999.000
150.56677212,44.95303309,-999.000
149.45714962,45.10750901,-999.000
149.45721821,45.10719140,-999.000
149.47160802,45.10621458,-999.000
149.47422344,45.10318744,-999.000
149.48368645,45.10100987,-999.000
149.49401726,45.10195388,-999.000
149.49957484,45.10197671,-999.000
149.49986060,45.10176402,-999.000
149.49990665,45.10213260,-999.000
149.50039744,45.10202242,-999.000
149.51981870,45.10174418,-999.000
150.30999204,45.24684151,-999.000
150.31695188,45.24722953,-999.000
150.32484531,45.24480033,-999.000
150.32622092,45.24720128,-999.000
150.34829567,45.24432880,-999.000
150.35422932,45.24112108,-999.000
150.35510885,45.24903839,-999.000
150.46516782,45.40346886,-999.000
150.46721700,45.40176116,-999.000
150.47976044,45.40022091,-999.000
150.48445495,45.40042531,-999.000
150.48532341,45.40195214,-999.000
150.48768075,45.40647230,-999.000
150.49005547,45.40130218,-999.000
150.49285594,45.40734902,-999.000
150.49563649,45.40520491,-999.000
150.49702398,45.40679157,-999.000
150.49864059,45.40526213,-999.000
150.49933212,45.40706282,-999.000
150.50128907,45.40161548,-999.000
149.99044453,44.50968272,-999.000
149.99224915,44.51209367,-999.000
149.99655344,44.51509253,-999.000
149.99788663,44.51100829,-999.000
150.00181001,44.51582936,-999.000
150.00817143,44.51021939,-999.000
150.03038203,44.51062904,-999.000
150.40248185,44.68789433,-999.000
150.40522633,44.68474085,-999.000
150.42218883,44.68407001,-999.000
150.42565892,44.68574913,-999.000
150.42775901,44.68683169,-999.000
150.42855574,44.68494107,-999.000
150.42978884,44.68621182,-999.000
150.43138556,44.68870953,-999.000
150.44820303,44.68293768,-999.000
150.18973378,44.94188259,-999.000
150.19863172,44.94850757,14.339
150.20985103,44.94839061,-999.000
150.21148943,44.94349211,-999.000
150.22674779,44.94849848,-999.000
150.23004662,44.94342021,-999.000
150.37531803,45.08467942,-999.000
150.37935740,45.09082093,-999.000
150.39333874,45.09091803,-999.000
150.39632687,45.08848375,-999.000
150.39713875,45.08775407,-999.000
150.40425655,45.08824141,-999.000
150.41156042,45.09039830,-999.000
150.41310930,45.08993440,-999.000
149.65277237,45.23894738,-999.000
149.65383939,45.24030733,-999.000
149.65461937,45.23809277,-999.000
149.66013328,45.23396621,-999.000
149.66740354,45.23634100,-999.000
149.67341327,45.23819892,-999.000
149.67403510,45.24062839,-999.000
149.68487995,45.24009064,-999.000
149.69629676,45.23706788,-999.000
149.69709100,45.23506123,-999.000
149.70156358,45.23877787,-999.000
150.01114740,45.39658416,-999.000
150.01461272,45.39220296,-999.000
150.02518145,45.39689186,-999.000
150.04320346,45.39835361,-999.000
149.90867256,44.49874490,-999.000
149.91567731,44.49622553,-999.000
149.92519814,44.49506474,-999.000
149.92802848,44.49137056,-999.000
149.93221068,44.49410039,-999.000
149.93224038,44.49854337,-999.000
149.94055229,44.49387767,-999.000
149.71542010,44.67763680,-999.000
149.72504724,44.67803918,-999.000
149.72606016,44.67666418,-999.000
149.72797791,44.68239342,-999.000
149.72789143,44.67894743,-999.000
149.73043307,44.67634885,-999.000
149.73672960,44.67872922,-999.000
149.74251896,44.67843807,-999.000
149.21230943,44.83756767,-999.000
149.21708926,44.83681802,-999.000
149.22512143,44.83946439,-999.000
149.22784954,44.84063268,-999.000
149.22967667,44.83859957,-999.000
149.23016756,44.83483824,-999.000
149.23025833,44.83505639,-999.000
149.25345471,44.83493918,-999.000
149.26311420,44.83339597,-999.000
149.26350789,44.83949202,-999.000
150.68663214,44.95866754,-999.000
150.65496997,44.95947463,-999.000
150.65550374,44.95803573,-999.000
150.67317680,44.96027784,-999.000
150.67772070,44.95801287,-999.000
150.70112003,44.95811853,-999.000
150.70128971,44.95978647,-999.000
150.70476152,44.96455856,-999.000
149.82963561,44.80165676,-999.000
149.83587669,44.80083051,-999.000
149.84038279,44.80199011,-999.000
149.84794595,44.79964431,-999.000
149.87401786,44.80235830,-999.000
149.87947088,44.80239164,-999.000
149.87988834,44.80450976,-999.000
149.87972625,44.80233590,-999.000
149.88256753,44.80471427,-999.000
150.18074144,44.93274884,-999.000
150.24673527,44.93849796,-999.000
150.25163423,44.93556961,-999.000
150.25762886,44.93428851,-999.000
150.25770880,44.93914125,-999.000
150.35857659,45.08131348,-999.000
150.37584971,45.08146751,-999.000
150.39022711,45.08126121,-999.000
150.39448634,45.07650484,-999.000
150.40676077,45.08120769,-999.000
150.40979382,45.07799927,-999.000
150.41487480,45.08162640,-999.000
150.21915179,45.34128912,-999.000
150.23692683,45.34492512,14.069
150.24357315,45.34838403,-999.000
149.78252573,45.54251570,-999.000
149.78260900,45.54844253,-999.000
149.78522209,45.54404112,-999.000
149.78665656,45.54339604,-999.000
149.78833883,45.54259526,-999.000
149.78900182,45.54761087,-999.000
149.78976042,45.54602900,-999.000
149.79040367,45.54389975,-999.000
149.80016380,45.54255570,-999.000
149.80042251,45.54318049,-999.000
149.80193338,45.54518838,-999.000
149.80276148,45.54632083,-999.000
149.81840305,45.54241943,-999.000
150.01007280,44.63356146,-999.000
150.01165858,44.63395008,-999.000
150.01196032,44.63278930,-999.000
150.01256722,44.63960726,-999.000
150.02293795,44.63879400,-999.000
150.03384675,44.63797348,-999.000
150.03418306,44.63879501,-999.000
150.04167311,44.64014511,-999.000
150.04209092,44.63816366,-999.000
150.41331945,44.79483440,-999.000
150.41816938,44.79514014,-999.000
150.42486764,44.79551202,-999.000
150.43155478,44.79579437,-999.000
150.46098240,44.79792471,-999.000
149.27094130,45.23191703,-999.000
149.26591340,45.22537599,-999.000
150.18378829,45.34472660,-999.000
150.18967138,45.34410120,-999.000
150.19694853,45.34223546,-999.000
150.19704282,45.34402731,-999.000
150.19904581,45.34456211,-999.000
149.48367581,45.37219939,-999.000
149.48568875,45.37101503,-999.000
149.48860680,45.37424250,-999.000
149.76214971,45.54872683,-999.000
149.76515482,45.54782501,-999.000
149.76547473,45.54549679,-999.000
149.77385235,45.54522933,-999.000
149.77863483,45.54766967,-999.000
149.97391878,44.63300401,-999.000
149.97885216,44.63300667,-999.000
149.98296051,44.63792928,-999.000
149.98549829,44.63679568,-999.000
149.99173708,44.64017972,-999.000
149.99465893,44.63717583,-999.000
149.99881748,44.63694741,-999.000
150.00267103,44.63527130,-999.000
150.00301679,44.63396765,-999.000
150.00264391,44.63525078,-999.000
150.38593760,44.79852185,-999.000
150.40197045,44.79628015,-999.000
150.40228170,44.79531160,-999.000
150.40264993,44.79570408,-999.000
150.40731194,44.79601881,-999.000
149.24664420,44.93733910,-999.000
149.24703288,44.93803294,-999.000
149.25165216,44.93664315,-999.000
149.26654162,44.93410000,-999.000
149.27214965,44.93387713,-999.000
149.27545893,44.93318612,-999.000
149.28552547,44.93494661,-999.000
149.61994315,45.08186452,-999.000
149.62463659,45.07486229,-999.000
149.63027848,45.07865647,-999.000
149.63045653,45.08043766,-999.000
149.63120827,45.07750688,-999.000
149.63692458,45.07622308,-999.000
149.64784767,45.07783742,-999.000
149.65263948,45.07510820,-999.000
150.20765022,45.22024874,-999.000
150.21440991,45.22213124,-999.000
150.23110287,45.22294862,-999.000
150.23934372,45.21841971,-999.000
150.24319698,45.21846011,-999.000
150.25990212,45.22252916,-999.000
150.54509358,45.38146450,-999.000
150.54825408,45.37603531,-999.000
150.54867204,45.37748418,-999.000
150.55225341,45.38229395,-999.000
150.55250704,45.38113245,-999.000
150.55796610,45.38239305,-999.000
150.56549814,45.37931661,-999.000
150.55823041,44.94160998,-999.000
150.56285976,44.94428856,-999.000
150.56453875,44.94694939,-999.000
150.56897355,44.94774352,-999.000
150.57851508,44.94519540,-999.000
150.59228411,44.94185808,-999.000
150.59332958,44.94868721,-999.000
150.67000731,45.08299017,-999.000
150.67102922,45.08411204,-999.000
150.67150725,45.08285553,-999.000
150.67205060,45.08975098,-999.000
150.68664181,45.08753085,-999.000
149.54927176,45.24092964,-999.000
149.93041420,45.24052955,-999.000
149.93113503,45.24008672,-999.000
149.94731023,45.24041379,-999.000
149.95746489,45.23745209,-999.000
149.89262769,45.39143533,-999.000
149.89750049,45.39394666,-999.000
149.89973693,45.39113495,-999.000
149.90953396,45.39445001,-999.000
150.24389280,45.39474778,-999.000
150.24691117,45.39328915,-999.000
150.24866430,45.39927788,-999.000
150.25331966,45.39768387,-999.000
149.77992563,44.49933670,-999.000
149.79342655,44.49893656,-999.000
149.80559804,44.49202115,-999.000
149.81454215,44.49685765,-999.000
149.81587882,44.49881332,-999.000
150.14874987,44.49419583,-999.000
150.14924986,44.49374775,-999.000
150.15197841,44.49277555,-999.000
149.55146931,44.67971430,-999.000
149.56654539,44.68008246,-999.000
149.57604476,44.67489243,-999.000
149.58822160,44.67472169,-999.000
149.95279508,44.67489568,-999.000
150.62030782,44.82857802,-999.000
150.62388064,44.82637401,-999.000
150.62402704,44.82853765,-999.000
150.62438132,44.82657978,-999.000
150.62629508,44.83047530,-999.000
150.62769102,44.82887789,-999.000
150.63040489,44.82612200,-999.000
150.63203371,44.83168484,-999.000
150.66352847,44.82585444,-999.000
150.47742790,44.96107145,-999.000
150.49889239,44.95997560,-999.000
150.50186134,44.96190363,-999.000
150.50250264,44.96416276,-999.000
150.51107595,44.95868378,-999.000
150.51118552,44.95834709,-999.000
150.51153616,44.95850047,-999.000
149.61263490,45.11060561,-999.000
149.61336089,45.11313427,-999.000
149.61374234,45.11262711,-999.000
149.61404226,45.11382172,-999.000
149.62495851,45.10928366,-999.000
149.62700945,45.11181378,-999.000
149.63181169,45.11145715,-999.000
149.63301191,45.11439658,-999.000
149.63350575,45.11378696,-999.000
149.63477092,45.11565065,-999.000
149.66304953,45.10835723,-999.000
149.68028093,45.11382255,-999.000
149.68150720,45.11110576,-999.000
150.61019004,44.99769614,-999.000
150.61502058,44.99431782,-999.000
150.61644729,44.99836103,-999.000
150.61795848,44.99428173,-999.000
150.61965475,44.99885239,-999.000
150.62032335,44.99819140,-999.000
150.62101205,44.99143979,-999.000
150.62136335,44.99689562,-999.000
150.62296960,44.99614312,-999.000
150.64332848,44.99341066,-999.000
150.64967555,44.99160396,-999.000
